
🔍 Advanced Analysis: Parsing 802.15.4 + 6LoWPAN IPHC using Scapy...

WARNING: Please set conf.dot15d4_protocol to select a 802.15.4 protocol. Values must be in the list: ['sixlowpan', 'zigbee'] Defaulting to SixLoWPAN
WARNING: Please set conf.dot15d4_protocol to select a 802.15.4 protocol. Values must be in the list: ['sixlowpan', 'zigbee'] Defaulting to SixLoWPAN
WARNING: more Please set conf.dot15d4_protocol to select a 802.15.4 protocol. Values must be in the list: ['sixlowpan', 'zigbee'] Defaulting to SixLoWPAN
• Packet 237: Frame=68B, CompHeader=-4B, Payload=57B, IPHC=N/A
• Packet 238: Frame=71B, CompHeader=-4B, Payload=60B, IPHC=N/A
• Packet 239: Frame=71B, CompHeader=-4B, Payload=60B, IPHC=N/A
• Packet 240: Frame=42B, CompHeader=-4B, Payload=31B, IPHC=N/A
• Packet 241: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 242: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 243: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 244: Frame=68B, CompHeader=-4B, Payload=57B, IPHC=N/A
• Packet 245: Frame=78B, CompHeader=-4B, Payload=67B, IPHC=N/A
• Packet 246: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 247: Frame=34B, CompHeader=-4B, Payload=23B, IPHC=N/A
• Packet 248: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 249: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 250: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 251: Frame=71B, CompHeader=-4B, Payload=60B, IPHC=N/A
• Packet 252: Frame=68B, CompHeader=-4B, Payload=57B, IPHC=N/A
• Packet 253: Frame=71B, CompHeader=-4B, Payload=60B, IPHC=N/A
• Packet 254: Frame=42B, CompHeader=-4B, Payload=31B, IPHC=N/A
• Packet 255: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 256: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 257: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 258: Frame=68B, CompHeader=-4B, Payload=57B, IPHC=N/A
• Packet 259: Frame=78B, CompHeader=-4B, Payload=67B, IPHC=N/A
• Packet 260: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 261: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 262: Frame=34B, CompHeader=-4B, Payload=23B, IPHC=N/A
• Packet 263: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 264: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 265: Frame=71B, CompHeader=-4B, Payload=60B, IPHC=N/A
• Packet 266: Frame=68B, CompHeader=-4B, Payload=57B, IPHC=N/A
• Packet 267: Frame=71B, CompHeader=-4B, Payload=60B, IPHC=N/A
• Packet 268: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 269: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 270: Frame=70B, CompHeader=2B, Payload=53B, IPHC=TF=3 NH=1 HLIM=3 SAM=3 DAM=3
• Packet 271: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 272: Frame=52B, CompHeader=-4B, Payload=41B, IPHC=N/A
• Packet 273: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 274: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 275: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 276: Frame=52B, CompHeader=-4B, Payload=41B, IPHC=N/A
• Packet 277: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 278: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 279: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 280: Frame=52B, CompHeader=-4B, Payload=41B, IPHC=N/A
• Packet 281: Frame=42B, CompHeader=-4B, Payload=31B, IPHC=N/A
• Packet 282: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 283: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 284: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 285: Frame=68B, CompHeader=-4B, Payload=57B, IPHC=N/A
• Packet 286: Frame=78B, CompHeader=-4B, Payload=67B, IPHC=N/A
• Packet 287: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 288: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 289: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 290: Frame=34B, CompHeader=-4B, Payload=23B, IPHC=N/A
• Packet 291: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 292: Frame=71B, CompHeader=-4B, Payload=60B, IPHC=N/A
• Packet 293: Frame=68B, CompHeader=-4B, Payload=57B, IPHC=N/A
• Packet 294: Frame=71B, CompHeader=-4B, Payload=60B, IPHC=N/A
• Packet 295: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 296: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 297: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 298: Frame=52B, CompHeader=-4B, Payload=41B, IPHC=N/A
• Packet 299: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 300: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 301: Frame=42B, CompHeader=-4B, Payload=31B, IPHC=N/A
• Packet 302: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 303: Frame=70B, CompHeader=2B, Payload=53B, IPHC=TF=3 NH=1 HLIM=3 SAM=3 DAM=3
• Packet 304: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 305: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 306: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 307: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 308: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 309: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 310: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 311: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 312: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 313: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 314: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 315: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 316: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 317: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 318: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 319: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 320: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 321: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 322: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 323: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 324: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 325: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 326: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 327: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 328: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 329: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 330: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 331: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 332: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 333: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 334: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 335: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 336: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 337: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 338: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 339: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 340: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 341: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 342: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 343: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 344: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 345: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 346: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 347: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 348: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 349: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 350: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 351: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 352: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 353: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 354: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 355: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 356: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 357: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 358: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 359: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 360: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 361: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 362: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 363: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 364: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 365: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 366: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 367: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 368: Frame=70B, CompHeader=2B, Payload=53B, IPHC=TF=3 NH=1 HLIM=3 SAM=3 DAM=3
• Packet 369: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 370: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 371: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 372: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 373: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 374: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 375: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 376: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 377: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 378: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 379: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 380: Frame=52B, CompHeader=-4B, Payload=41B, IPHC=N/A
• Packet 381: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 382: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 383: Frame=42B, CompHeader=-4B, Payload=31B, IPHC=N/A
• Packet 384: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 385: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 386: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 387: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 388: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 389: Frame=70B, CompHeader=2B, Payload=53B, IPHC=TF=3 NH=1 HLIM=3 SAM=3 DAM=3
• Packet 390: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 391: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 392: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 393: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 394: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 395: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 396: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 397: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 398: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 399: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 400: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 401: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 402: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 403: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 404: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 405: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 406: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 407: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 408: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 409: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 410: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 411: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 412: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 413: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 414: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 415: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 416: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 417: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 418: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 419: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 420: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 421: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 422: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 423: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 424: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 425: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 426: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 427: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 428: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 429: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 430: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 431: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 432: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 433: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 434: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 435: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 436: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 437: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 438: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 439: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 440: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 441: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 442: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 443: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 444: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 445: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 446: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 447: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 448: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 449: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 450: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 451: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 452: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 453: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 454: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 455: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 456: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 457: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 458: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 459: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 460: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 461: Frame=52B, CompHeader=-4B, Payload=41B, IPHC=N/A
• Packet 462: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 463: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 464: Frame=42B, CompHeader=-4B, Payload=31B, IPHC=N/A
• Packet 465: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 466: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 467: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 468: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 469: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 470: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 471: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 472: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 473: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 474: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 475: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 476: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 477: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 478: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 479: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 480: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 481: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 482: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 483: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 484: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 485: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 486: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 487: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 488: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 489: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 490: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 491: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 492: Frame=70B, CompHeader=2B, Payload=53B, IPHC=TF=3 NH=1 HLIM=3 SAM=3 DAM=3
• Packet 493: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 494: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 495: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 496: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 497: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 498: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 499: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 500: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 501: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 502: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 503: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 504: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 505: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 506: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 507: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 508: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 509: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 510: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 511: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 512: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 513: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 514: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 515: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 516: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 517: Frame=70B, CompHeader=2B, Payload=53B, IPHC=TF=3 NH=1 HLIM=3 SAM=3 DAM=3
• Packet 518: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 519: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 520: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 521: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 522: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 523: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 524: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 525: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 526: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 527: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 528: Frame=45B, CompHeader=-4B, Payload=34B, IPHC=N/A
• Packet 529: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 530: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 531: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 532: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 533: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 534: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 535: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 536: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 537: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 538: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 539: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 540: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 541: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 542: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 543: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 544: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 545: Frame=36B, CompHeader=-4B, Payload=25B, IPHC=N/A
• Packet 546: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 547: Frame=52B, CompHeader=-4B, Payload=41B, IPHC=N/A
• Packet 548: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 549: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 550: Frame=42B, CompHeader=-4B, Payload=31B, IPHC=N/A
• Packet 551: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 552: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 553: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 554: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 555: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 556: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 557: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 558: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 559: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 560: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 561: Frame=82B, CompHeader=-4B, Payload=71B, IPHC=N/A
• Packet 562: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 563: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 564: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 565: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 566: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 567: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 568: Frame=80B, CompHeader=-4B, Payload=69B, IPHC=N/A
• Packet 569: Frame=81B, CompHeader=-4B, Payload=70B, IPHC=N/A
• Packet 570: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 571: Frame=53B, CompHeader=-4B, Payload=42B, IPHC=N/A
• Packet 572: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 573: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
• Packet 574: Frame=38B, CompHeader=-4B, Payload=27B, IPHC=N/A
• Packet 575: Frame=39B, CompHeader=-4B, Payload=28B, IPHC=N/A
